mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__gamma,param_clf__learning_rate,param_clf__max_depth,param_clf__min_child_weight,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.676094245910645,0.15629667618018467,0.02920246124267578,0.0013978073376698236,0.705051979426657,3.6386287158866253,0.2387586688716479,5,7,0.7070593162427692,"OrderedDict({'clf__colsample_bytree': 0.705051979426657, 'clf__gamma': 3.6386287158866253, 'clf__learning_rate': 0.2387586688716479, 'clf__max_depth': 5, 'clf__min_child_weight': 7, 'clf__subsample': 0.7070593162427692})",0.9161049525069733,0.9305662254805125,0.9146601110647732,0.9362072623777227,0.9129535327816678,0.9220984168423298,0.009440786169986361,39
6.8450037956237795,0.0587305152421295,0.03560056686401367,0.0026885462541287016,0.9186941777766422,4.416576386904311,0.02806554771929606,10,9,0.5311564704220357,"OrderedDict({'clf__colsample_bytree': 0.9186941777766422, 'clf__gamma': 4.416576386904311, 'clf__learning_rate': 0.02806554771929606, 'clf__max_depth': 10, 'clf__min_child_weight': 9, 'clf__subsample': 0.5311564704220357})",0.9326764655205715,0.9556417685492073,0.9231838568303372,0.9489928810260688,0.9444127395245725,0.9409815422901513,0.011632788183792575,29
6.202340173721313,0.04916724385198427,0.030091047286987305,0.0011582048987927903,0.7224162561505759,4.593612608346885,0.014285310742471472,6,3,0.7268326719031495,"OrderedDict({'clf__colsample_bytree': 0.7224162561505759, 'clf__gamma': 4.593612608346885, 'clf__learning_rate': 0.014285310742471472, 'clf__max_depth': 6, 'clf__min_child_weight': 3, 'clf__subsample': 0.7268326719031495})",0.937872462015696,0.9592323507247014,0.9412922437571793,0.9625833168711634,0.9485776685177463,0.9499116083772974,0.00967948677544123,24
6.879927301406861,0.11375602684892414,0.036699438095092775,0.0013775648447353404,0.9061979941786817,0.8593578069828035,0.07645185888630145,9,6,0.5477275196074968,"OrderedDict({'clf__colsample_bytree': 0.9061979941786817, 'clf__gamma': 0.8593578069828035, 'clf__learning_rate': 0.07645185888630145, 'clf__max_depth': 9, 'clf__min_child_weight': 6, 'clf__subsample': 0.5477275196074968})",0.9296011149870222,0.9356768146798656,0.9172684504342354,0.9402039114115761,0.9327502066916892,0.9311000996408776,0.007747387138276293,35
6.657025718688965,0.16186870615413082,0.0346926212310791,0.0018784376305453043,0.8997767208035865,2.190145932204617,0.05996280567850356,8,9,0.8585155755799185,"OrderedDict({'clf__colsample_bytree': 0.8997767208035865, 'clf__gamma': 2.190145932204617, 'clf__learning_rate': 0.05996280567850356, 'clf__max_depth': 8, 'clf__min_child_weight': 9, 'clf__subsample': 0.8585155755799185})",0.9291237627010351,0.9491959144552484,0.9256769610102651,0.9571270221032069,0.9402039114115761,0.9402655143362664,0.011840868236973176,30
5.470750999450684,0.04563613766817857,0.024487113952636717,0.001597320274012481,0.8670140089927842,4.6968486880138585,0.017444866126918635,4,8,0.6862898889916289,"OrderedDict({'clf__colsample_bytree': 0.8670140089927842, 'clf__gamma': 4.6968486880138585, 'clf__learning_rate': 0.017444866126918635, 'clf__max_depth': 4, 'clf__min_child_weight': 8, 'clf__subsample': 0.6862898889916289})",0.9357239168517928,0.9646794998426949,0.9599932688016272,0.9589854181756989,0.9485429150478866,0.95358500374394,0.010370720940776623,18
6.930260562896729,0.06492968229041803,0.03564095497131348,0.0017775724421673423,0.8085396792511581,3.876821894139413,0.03390942329293072,9,6,0.7973100175434192,"OrderedDict({'clf__colsample_bytree': 0.8085396792511581, 'clf__gamma': 3.876821894139413, 'clf__learning_rate': 0.03390942329293072, 'clf__max_depth': 9, 'clf__min_child_weight': 6, 'clf__subsample': 0.7973100175434192})",0.9310061923965782,0.9537760559567448,0.9275957183725133,0.9588336003863123,0.9424409373925386,0.9427305009009374,0.012230445606274759,27
6.427382230758667,0.10028765143244213,0.03486557006835937,0.0016186990740047326,0.7717015338451563,4.600046132186582,0.05411797281355388,9,4,0.5255672768385259,"OrderedDict({'clf__colsample_bytree': 0.7717015338451563, 'clf__gamma': 4.600046132186582, 'clf__learning_rate': 0.05411797281355388, 'clf__max_depth': 9, 'clf__min_child_weight': 4, 'clf__subsample': 0.5255672768385259})",0.9255440804330937,0.9370120795744712,0.9078520892322776,0.9426000717018956,0.9404160904907191,0.9306848822864915,0.012841073629509809,36
5.879980087280273,0.17014872471025,0.0319005012512207,0.0019684675375824354,0.9777389931549642,3.50310722310683,0.1938811514231446,6,4,0.6057071436370981,"OrderedDict({'clf__colsample_bytree': 0.9777389931549642, 'clf__gamma': 3.50310722310683, 'clf__learning_rate': 0.1938811514231446, 'clf__max_depth': 6, 'clf__min_child_weight': 4, 'clf__subsample': 0.6057071436370981})",0.924987629309737,0.9254556362811592,0.918594569678878,0.9330154305406178,0.9155088273813443,0.9235124186383473,0.006074574683783871,38
5.571388387680054,0.058400423308581716,0.029952430725097658,0.0012833961482441973,0.5018151536273716,4.089150098318758,0.12444128798312445,5,6,0.6373574244177087,"OrderedDict({'clf__colsample_bytree': 0.5018151536273716, 'clf__gamma': 4.089150098318758, 'clf__learning_rate': 0.12444128798312445, 'clf__max_depth': 5, 'clf__min_child_weight': 6, 'clf__subsample': 0.6373574244177087})",0.928858566986598,0.945897993078572,0.9275426736027276,0.9541473693452447,0.937224258653614,0.9387341723333511,0.01013848148313866,32
5.027670907974243,0.04836257602295596,0.021990537643432617,0.00041688359521172957,0.5,0.36540196729882785,0.028790038571039622,3,9,1.0,"OrderedDict({'clf__colsample_bytree': 0.5, 'clf__gamma': 0.36540196729882785, 'clf__learning_rate': 0.028790038571039622, 'clf__max_depth': 3, 'clf__min_child_weight': 9, 'clf__subsample': 1.0})",0.946090769901482,0.9649008245718007,0.9587293399767335,0.9600554592213759,0.9468454824147443,0.9553243752172274,0.00752112243473615,13
5.08421835899353,0.08120932570370801,0.022246026992797853,0.000871711193042383,1.0,2.8733838590068173,0.01,3,10,1.0,"OrderedDict({'clf__colsample_bytree': 1.0, 'clf__gamma': 2.8733838590068173, 'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__min_child_weight': 10, 'clf__subsample': 1.0})",0.9382418965080622,0.9629381680897298,0.9567136387248769,0.9553344747104487,0.9441401991556736,0.9514736754377584,0.00897393365326169,20
5.197798776626587,0.11436040570061559,0.021942615509033203,0.0010661128552828122,0.5914010536570262,2.7013253422495525,0.01,3,7,0.5,"OrderedDict({'clf__colsample_bytree': 0.5914010536570262, 'clf__gamma': 2.7013253422495525, 'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__min_child_weight': 7, 'clf__subsample': 0.5})",0.9365716233840691,0.9602767839504818,0.9582519370486622,0.9551661947511285,0.9456254527096731,0.9511783983688028,0.008864662098277076,21
5.226411247253418,0.041377738244029356,0.022844886779785155,0.0005126821452036581,0.9821756399674223,5.0,0.04718204378686938,3,8,0.8498117624992123,"OrderedDict({'clf__colsample_bytree': 0.9821756399674223, 'clf__gamma': 5.0, 'clf__learning_rate': 0.04718204378686938, 'clf__max_depth': 3, 'clf__min_child_weight': 8, 'clf__subsample': 0.8498117624992123})",0.9522693701709086,0.9598871792620558,0.9632381454085179,0.9656873504686231,0.9472076501532811,0.9576579390926773,0.0069112209521299955,5
8.087964582443238,0.10556482612805734,0.03530063629150391,0.0014638546200040259,1.0,0.0,0.01,10,10,1.0,"OrderedDict({'clf__colsample_bytree': 1.0, 'clf__gamma': 0.0, 'clf__learning_rate': 0.01, 'clf__max_depth': 10, 'clf__min_child_weight': 10, 'clf__subsample': 1.0})",0.9196837150209918,0.9400539227521821,0.9246252112645141,0.9286749050681533,0.9341476620060434,0.929437083222377,0.007124184902544235,37
5.055543375015259,0.06633429299277638,0.02246437072753906,0.0008405219097155768,1.0,0.0,0.06374951042196235,3,10,1.0,"OrderedDict({'clf__colsample_bytree': 1.0, 'clf__gamma': 0.0, 'clf__learning_rate': 0.06374951042196235, 'clf__max_depth': 3, 'clf__min_child_weight': 10, 'clf__subsample': 1.0})",0.9484514716369351,0.9622211491326266,0.9595597649933785,0.961955925283698,0.9456602061795327,0.9555697034452344,0.007068429958569413,11
5.682804107666016,0.1174498591266391,0.026247835159301756,0.0008162936106307519,1.0,0.0,0.03931740703539277,5,10,1.0,"OrderedDict({'clf__colsample_bytree': 1.0, 'clf__gamma': 0.0, 'clf__learning_rate': 0.03931740703539277, 'clf__max_depth': 5, 'clf__min_child_weight': 10, 'clf__subsample': 1.0})",0.9343727983390471,0.9587988469164526,0.9481533103594606,0.9632728988783774,0.9500629220717458,0.9509321553130168,0.009968637194968539,22
5.2425096988677975,0.05115828648983429,0.022214841842651368,0.0007722437385194766,1.0,2.6123549199856377,0.04425327786964085,3,1,0.5,"OrderedDict({'clf__colsample_bytree': 1.0, 'clf__gamma': 2.6123549199856377, 'clf__learning_rate': 0.04425327786964085, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__subsample': 0.5})",0.9462238276356623,0.9594628211037701,0.9586671495569847,0.9652629923103375,0.949179452285315,0.9557592485784138,0.007024406797559052,10
5.116840076446533,0.053983907257945045,0.022409868240356446,0.0009893975927897885,1.0,5.0,0.02806613054998007,3,10,1.0,"OrderedDict({'clf__colsample_bytree': 1.0, 'clf__gamma': 5.0, 'clf__learning_rate': 0.02806613054998007, 'clf__max_depth': 3, 'clf__min_child_weight': 10, 'clf__subsample': 1.0})",0.9401513056520105,0.9653251827300863,0.959153698135019,0.9572349407727708,0.9467393928751728,0.9537209040330119,0.009048740114637608,17
5.30612416267395,0.08945276680496976,0.021585988998413085,0.0011209267729647328,0.9744876726658047,2.652651187001571,0.02146890242214059,3,1,0.7076313279601479,"OrderedDict({'clf__colsample_bytree': 0.9744876726658047, 'clf__gamma': 2.652651187001571, 'clf__learning_rate': 0.02146890242214059, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__subsample': 0.7076313279601479})",0.9456664567583825,0.9604359182598389,0.9612315898066244,0.9560149110676998,0.9488703293165639,0.9544438410418218,0.006205695634136847,14
5.238901662826538,0.15542610660408276,0.02206907272338867,0.0002912175580191565,0.5,1.9045552724006667,0.05661978735289751,3,10,0.7046572914291322,"OrderedDict({'clf__colsample_bytree': 0.5, 'clf__gamma': 1.9045552724006667, 'clf__learning_rate': 0.05661978735289751, 'clf__max_depth': 3, 'clf__min_child_weight': 10, 'clf__subsample': 0.7046572914291322})",0.9509173319042401,0.9611072089671269,0.9638746826459463,0.9634503244876607,0.9506647058393145,0.9580028507688578,0.00596394781869923,4
5.817697811126709,0.04225716537491224,0.026042652130126954,0.0009494017666652973,0.9034154508072088,3.048365429417119,0.2911320068445006,10,2,0.9486715648722346,"OrderedDict({'clf__colsample_bytree': 0.9034154508072088, 'clf__gamma': 3.048365429417119, 'clf__learning_rate': 0.2911320068445006, 'clf__max_depth': 10, 'clf__min_child_weight': 2, 'clf__subsample': 0.9486715648722346})",0.9050746502942293,0.9106104172611339,0.9102391038726341,0.9507872575488194,0.9162514541583442,0.9185925766270323,0.01648155357731329,40
5.335720682144165,0.05613015652820728,0.023807716369628907,0.000899701922615558,0.7498651221537174,1.5661218590865542,0.08830361954490987,3,3,0.5074884944002206,"OrderedDict({'clf__colsample_bytree': 0.7498651221537174, 'clf__gamma': 1.5661218590865542, 'clf__learning_rate': 0.08830361954490987, 'clf__max_depth': 3, 'clf__min_child_weight': 3, 'clf__subsample': 0.5074884944002206})",0.9440771219796047,0.963166809338806,0.9596036641132012,0.96550992485934,0.9453858366806412,0.9555486713943185,0.0090397479796461,12
5.3062139511108395,0.11696861497803711,0.022536754608154297,0.00044750543619483275,1.0,5.0,0.07098562257645957,3,10,0.9790407620353406,"OrderedDict({'clf__colsample_bytree': 1.0, 'clf__gamma': 5.0, 'clf__learning_rate': 0.07098562257645957, 'clf__max_depth': 3, 'clf__min_child_weight': 10, 'clf__subsample': 0.9790407620353406})",0.9466220810842795,0.9659434286675885,0.9578001419404873,0.9656782048186601,0.9464028329565326,0.9564893378935097,0.008656022802247941,9
5.1932391166687015,0.15956650314358942,0.021920251846313476,0.0006679480617537814,1.0,0.0,0.01619123420693021,3,10,1.0,"OrderedDict({'clf__colsample_bytree': 1.0, 'clf__gamma': 0.0, 'clf__learning_rate': 0.01619123420693021, 'clf__max_depth': 3, 'clf__min_child_weight': 10, 'clf__subsample': 1.0})",0.9362533885267443,0.9643703768739437,0.9574562655018768,0.9569788625738054,0.9452010945513876,0.9520519976055517,0.01001751964503324,19
5.309843397140503,0.0472738344603606,0.022940778732299806,0.001128503500968829,0.505801667542256,0.7482919223818958,0.13109005364975873,3,10,0.9954137276158399,"OrderedDict({'clf__colsample_bytree': 0.505801667542256, 'clf__gamma': 0.7482919223818958, 'clf__learning_rate': 0.13109005364975873, 'clf__max_depth': 3, 'clf__min_child_weight': 10, 'clf__subsample': 0.9954137276158399})",0.9434145925704731,0.9565087761657045,0.9595945184632382,0.9678438947299106,0.943838392706893,0.954240034927244,0.00942620862674799,16
5.3414441585540775,0.04331820996790446,0.023509979248046875,0.0011737495472173933,0.5,3.6971305931442093,0.05605304931262399,3,10,0.8199361167584418,"OrderedDict({'clf__colsample_bytree': 0.5, 'clf__gamma': 3.6971305931442093, 'clf__learning_rate': 0.05605304931262399, 'clf__max_depth': 3, 'clf__min_child_weight': 10, 'clf__subsample': 0.8199361167584418})",0.9506521361898028,0.9637685931063749,0.9639277274157321,0.9669073801736942,0.950399481990386,0.9591310637751981,0.007115033247578015,2
5.248769664764405,0.11506235711621213,0.025174951553344725,0.0006220393017965425,0.5,3.9342551344179197,0.05083281306524363,4,10,1.0,"OrderedDict({'clf__colsample_bytree': 0.5, 'clf__gamma': 3.9342551344179197, 'clf__learning_rate': 0.05083281306524363, 'clf__max_depth': 4, 'clf__min_child_weight': 10, 'clf__subsample': 1.0})",0.9488497250855524,0.9679060851496595,0.9650325219312685,0.9672165031424453,0.9481533103594606,0.9594316291336773,0.00897739200309186,1
6.902968788146973,0.16954192183488992,0.03894352912902832,0.001744420701819066,0.655907576100277,4.926141704608403,0.010514023103830926,10,5,0.7465116635108047,"OrderedDict({'clf__colsample_bytree': 0.655907576100277, 'clf__gamma': 4.926141704608403, 'clf__learning_rate': 0.010514023103830926, 'clf__max_depth': 10, 'clf__min_child_weight': 5, 'clf__subsample': 0.7465116635108047})",0.9324112698061342,0.9519194890142453,0.9315393226365811,0.95075250407896,0.941486131536396,0.9416217434144633,0.008670879749640384,28
5.625553798675537,0.050409252898300214,0.027092409133911134,0.001670257220500224,0.5,3.624305568050751,0.033263615618037826,5,10,0.9799991916220689,"OrderedDict({'clf__colsample_bytree': 0.5, 'clf__gamma': 3.624305568050751, 'clf__learning_rate': 0.033263615618037826, 'clf__max_depth': 5, 'clf__min_child_weight': 10, 'clf__subsample': 0.9799991916220689})",0.9441301611224922,0.9654038353197685,0.9569422799739531,0.9649264323916973,0.9547491531128134,0.9572303723841449,0.00779602228587156,7
5.238383960723877,0.037968163848529274,0.02391538619995117,0.001113941331546939,0.8308328264427125,0.040460184423019026,0.2848878460459908,3,5,0.6191337440721664,"OrderedDict({'clf__colsample_bytree': 0.8308328264427125, 'clf__gamma': 0.040460184423019026, 'clf__learning_rate': 0.2848878460459908, 'clf__max_depth': 3, 'clf__min_child_weight': 5, 'clf__subsample': 0.6191337440721664})",0.9202410858982715,0.9473923922825347,0.932971531420795,0.9557478580887786,0.943077474629967,0.9398860684640693,0.012262646559493096,31
5.502343225479126,0.10225767646780663,0.02566184997558594,0.001256644913012921,1.0,3.6667108897584724,0.048050194223719485,4,10,0.5,"OrderedDict({'clf__colsample_bytree': 1.0, 'clf__gamma': 3.6667108897584724, 'clf__learning_rate': 0.048050194223719485, 'clf__max_depth': 4, 'clf__min_child_weight': 10, 'clf__subsample': 0.5})",0.942698104264531,0.9589671268757728,0.9620528691733063,0.9582775448685588,0.9501251124914946,0.9544241515347327,0.007066350107684274,15
4.9609462261199955,0.09605283104437275,0.0217440128326416,0.0009877277684125383,0.5,3.0034812417623007,0.04979980724913131,3,1,1.0,"OrderedDict({'clf__colsample_bytree': 0.5, 'clf__gamma': 3.0034812417623007, 'clf__learning_rate': 0.04979980724913131, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__subsample': 1.0})",0.9467542190645367,0.9660586638571229,0.9635564140272321,0.9607358955786269,0.947048515843924,0.9568307416742885,0.0082809141225985,8
5.234427738189697,0.0315457468154537,0.02285923957824707,0.0006653801424703118,0.5,0.0,0.028463452603076943,3,10,0.5,"OrderedDict({'clf__colsample_bytree': 0.5, 'clf__gamma': 0.0, 'clf__learning_rate': 0.028463452603076943, 'clf__max_depth': 3, 'clf__min_child_weight': 10, 'clf__subsample': 0.5})",0.949352217312099,0.9642642873343723,0.9622924852023383,0.9622924852023383,0.949559911323778,0.9575522772749853,0.006649949147464849,6
5.851833724975586,0.042173343907250624,0.030521869659423828,0.0006293222133842549,0.5453287058351884,0.10276047027207359,0.017117999242436715,6,6,0.5359644394493542,"OrderedDict({'clf__colsample_bytree': 0.5453287058351884, 'clf__gamma': 0.10276047027207359, 'clf__learning_rate': 0.017117999242436715, 'clf__max_depth': 6, 'clf__min_child_weight': 6, 'clf__subsample': 0.5359644394493542})",0.9380315794443583,0.960346290890201,0.9404965722103938,0.9536974033670624,0.9537943472566708,0.9492732386337372,0.008556061218564642,25
5.8173774719238285,0.10786466958433218,0.03141674995422363,0.0018120082903393074,0.5630151888566931,0.03596743324887575,0.10284301661863271,6,9,0.9483464786631923,"OrderedDict({'clf__colsample_bytree': 0.5630151888566931, 'clf__gamma': 0.03596743324887575, 'clf__learning_rate': 0.10284301661863271, 'clf__max_depth': 6, 'clf__min_child_weight': 9, 'clf__subsample': 0.9483464786631923})",0.9238207681662131,0.9353585460611515,0.9343506954352232,0.9636698200867739,0.9262604534779078,0.9366920566454539,0.01420949228404759,34
5.391571092605591,0.12809199450693795,0.024317836761474608,0.0008708985709166794,0.577116026924152,3.7385710766877174,0.010359586210556418,4,1,0.5044745052133431,"OrderedDict({'clf__colsample_bytree': 0.577116026924152, 'clf__gamma': 3.7385710766877174, 'clf__learning_rate': 0.010359586210556418, 'clf__max_depth': 4, 'clf__min_child_weight': 1, 'clf__subsample': 0.5044745052133431})",0.9376593856902231,0.9642020969146234,0.9508421314485977,0.9531852469691315,0.9485959598176723,0.9508969641680498,0.008518144248436648,23
6.2609748363494875,0.08786349307778907,0.0281888484954834,0.0006174850019050893,0.9977188777212449,0.8914752788055548,0.010911490562988324,6,10,0.9818813137182736,"OrderedDict({'clf__colsample_bytree': 0.9977188777212449, 'clf__gamma': 0.8914752788055548, 'clf__learning_rate': 0.010911490562988324, 'clf__max_depth': 6, 'clf__min_child_weight': 10, 'clf__subsample': 0.9818813137182736})",0.9358309148914905,0.9610450185473781,0.9408678855988937,0.9539187280961683,0.9417166019154649,0.9466758298098791,0.009326001258987067,26
5.196124124526977,0.05090527956563233,0.022696304321289062,0.000714220623599275,0.5,5.0,0.05360902699335876,3,10,0.5,"OrderedDict({'clf__colsample_bytree': 0.5, 'clf__gamma': 5.0, 'clf__learning_rate': 0.05360902699335876, 'clf__max_depth': 3, 'clf__min_child_weight': 10, 'clf__subsample': 0.5})",0.9503869404753655,0.9665360667851943,0.9606828508088413,0.9626546529408753,0.9498159895227434,0.9580153001066041,0.006732955531933361,3
7.554505205154419,0.13022620355545456,0.039236593246459964,0.0019741325295988452,0.5926242599106296,0.006902363437963356,0.033480104251902044,10,9,0.9824503607437325,"OrderedDict({'clf__colsample_bytree': 0.5926242599106296, 'clf__gamma': 0.006902363437963356, 'clf__learning_rate': 0.033480104251902044, 'clf__max_depth': 10, 'clf__min_child_weight': 9, 'clf__subsample': 0.9824503607437325})",0.9343206789500825,0.946269306467072,0.9276487631422989,0.9482941533688916,0.9314240874470467,0.9375913978750784,0.008215161329187032,33
